id,name,nref,raj,rajerr,raref,decj,decjerr,dref,pmra_radio,pmraerr,prref,pmdec_radio,pmdecerr,pdref,px,pxerr,pxref,posepoch,poseref,p0,p0err,p0ref,p1,p1err,p1ref,dm,dmerr,dmref,dist,pb,pberr,pbref,survey,surveyref,BinComp,BinCompref,Type,TypeRef,Assoc,raj_now,decj_now
1591,J1756+1822,naf03,269.0732625,0.008,bfrs18,18.38202777777778,0.008,bfrs18,0.0,0.0,,0.0,0.0,,,0.0,,53400.0,,0.74400093976,7e-11,bfrs18,5.131e-16,1.7e-18,bfrs18,70.8,0.0,bfrs18,25.0,,0.0,,misc,,,,,,,269.0732625,18.382027777777783
1592,J1756-2225,hfs+04,269.1065,0.08,hfs+04,-22.43,0.08,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,52360.0,,0.40498030096,9e-11,hfs+04,5.2691e-14,5e-18,hfs+04,329.0,1.0,pkj+13,4.779,,0.0,,"pksmb,htru_pks",,,,,,,269.1065,-22.43
1593,J1756-2251,fsk+04,269.19430755,1.5e-05,fsk+14,-22.86648611111111,1.5e-05,fsk+14,-2.42,0.08,fsk+14,0.0,20.0,fsk+14,1.05,0.55,fsk+14,53563.0,,0.0284615890259983,5e-16,fsk+14,1.017502e-18,2.9999999999999996e-24,fsk+14,121.196,0.005,fsk+14,0.73,0.31963390143,3e-11,fsk+14,"pksmb,htru_pks",NS[fsk+14],,,,,,269.1943112649365,-22.86648611111107
1594,B1753-24,cl86,269.2413041666667,0.0049,hlk+04,-24.592777777777776,0.0049,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,49613.0,hlk+04,0.6704799625529,1.4e-12,hlk+04,2.8474e-16,9e-21,hlk+04,367.1,0.4,hlk+04,3.834,,0.0,,"jb2,pks1,pksmb,htru_pks",,,,,,,269.2413041666667,-24.592777777777773
1595,J1756-25,ncb+15,269.17499999999995,30.0,ncb+15,-25.466666666666665,30.0,ncb+15,0.0,0.0,,0.0,0.0,,,0.0,,56657.0,,0.855986,2e-06,ncb+15,,0.0,,706.0,8.0,ncb+15,4.768,,0.0,,htru_pks,,,,,,,269.17499999999995,-25.46666666666667
1596,J1756-2619,kel+09,269.33079166666664,0.02,kel+09,-26.31888888888889,0.02,kel+09,0.0,0.0,,0.0,0.0,,,0.0,,54223.2,,0.72451374873,1.1e-10,kel+09,1.238e-15,6e-18,kel+09,534.0,2.0,kel+09,5.112,,0.0,,pksmb,,,,,,,269.33079166666664,-26.318888888888893
1597,J1757-1500,bbb+12,269.3031333333333,0.017,bsb+19,-15.007916666666667,0.017,bsb+19,0.0,0.0,,0.0,0.0,,,0.0,,57038.0,,0.179354019096,1.3e-11,bsb+19,1.5039e-15,4e-19,bsb+19,150.0,0.0,bsb+19,4.222,,0.0,,htru_pks,,,,,,,269.3031333333333,-15.007916666666667
1598,J1757-16,fau04,269.35416666666663,30.0,fau04,-16.433333333333334,30.0,fau04,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.451273,1e-06,fau04,,0.0,,132.2,0.1,fau04,3.367,,0.0,,pksmb,,,,,,,269.35416666666663,-16.433333333333334
1599,J1757-1854,cck+18,269.26576824999995,6e-05,cck+18,-18.900937777777777,6e-05,cck+18,0.0,0.0,,0.0,0.0,,,0.0,,57701.0,,0.021497231890027,7e-15,cck+18,2.6303e-18,7.000000000000001e-22,cck+18,378.203,0.002,cck+18,19.559,0.18353783587,5e-11,cck+18,htru_pks,NS[cck+18],,,,,,269.26576824999995,-18.900937777777777
1600,J1757-2223,mhl+02,269.46155,0.004,mhl+02,-22.396944444444443,0.004,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51495.0,,0.1853101015788,1.1e-12,mhl+02,7.82e-16,3e-19,mhl+02,239.3,0.4,mhl+02,3.727,,0.0,,"pksmb,htru_pks",,,,,,,269.46155,-22.39694444444444
1601,B1754-24,kom74,269.37218125,0.0014,ymw+17,-24.36872222222222,0.0014,ymw+17,0.0,0.0,,0.0,0.0,,,0.0,,53623.0,ymw+17,0.23410579125,5e-11,ymw+17,1.30048e-14,1.7e-18,ymw+17,179.454,0.011,hlk+04,3.124,,0.0,,"misc,mol1,jb2,pks1,pksmb,htru_pks",,,HE[sbc+19],GRS:4FGL_J1757.9-2419[fermi21],,,269.37218125,-24.36872222222222
1602,J1757-2745,ncb+15,269.4782608333333,0.0001,pbm+19,-27.761155555555554,0.0001,pbm+19,-11.4,1.1,pbm+19,54.0,17.0,pbm+19,,0.0,,57575.0,,0.017687215045108,3e-15,pbm+19,-1.3050000000000001e-20,1.6000000000000002e-22,pbm+19,334.0,0.0,ncb+15,8.208,,0.0,,htru_pks,,,,,,,269.478313117048,-27.761403214683302
1603,J1757-5322,eb01,269.3131729166666,0.0003,eb01b,-53.37399638888889,0.0003,eb01b,0.0,0.0,,0.0,0.0,,,0.0,,51570.0,,0.008869961227277,4e-15,eb01b,2.63e-20,4e-22,eb01b,30.817,0.007,eb01b,0.945,0.4533112381,5e-10,eb01b,"pkssw,htru_pks",CO[jcv+06],,,,,,269.3131729166666,-53.37399638888889
1604,J1758-1931,hfs+04,269.52333333333326,0.07,hfs+04,-19.528055555555554,0.07,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,52353.0,,0.69255157815,7e-11,hfs+04,1.692e-14,3e-17,hfs+04,207.0,5.0,hfs+04,4.544,,0.0,,"pksmb,htru_pks",,,,,,,269.52333333333326,-19.528055555555557
1605,J1758-2206,mhl+02,269.68520833333326,0.03,mhl+02,-22.1125,0.03,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51495.0,,0.430278250497,1.5e-11,mhl+02,9.56e-16,4e-18,mhl+02,678.0,4.0,mhl+02,15.065,,0.0,,"pksmb,htru_pks",,,,,,,269.68520833333326,-22.1125
1606,J1758-2540,mhl+02,269.6330833333333,0.09,mhl+02,-25.68027777777778,0.09,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,50975.0,,2.1072633712,4e-10,mhl+02,1.55e-15,1.4e-16,mhl+02,218.2,1.3,mhl+02,3.41,,0.0,,"pksmb,htru_pks",,,,,,,269.6330833333333,-25.68027777777778
1607,J1758-2630,mhl+02,269.6427916666666,0.14,mhl+02,-26.502777777777776,0.14,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51244.0,,1.20289346322,1.8e-10,mhl+02,5.17e-15,8e-17,mhl+02,328.0,3.0,mhl+02,4.35,,0.0,,"pksmb,htru_pks",,,,,,,269.6427916666666,-26.50277777777778
1608,J1758-2846,lfl+06,269.5642083333333,0.03,lfl+06,-28.76722222222222,0.03,lfl+06,0.0,0.0,,0.0,0.0,,,0.0,,53253.0,,0.76670638621,3e-11,lfl+06,9.4e-17,1.8e-17,lfl+06,66.6,0.3,lfl+06,2.006,,0.0,,"pksmb,htru_pks",,,,,,,269.5642083333333,-28.767222222222212
1609,J1758+3030,cnst96,269.60783333333325,0.02,snt97,30.506666666666668,0.02,snt97,0.0,0.0,,0.0,0.0,,,0.0,,49800.0,,0.94725581104,8e-11,snt97,7.2e-16,1e-17,snt97,35.0674,0.0014,bkk+16,3.279,,0.0,,"ar4,gb4,lotaas,gbncc",,,,,,,269.60783333333325,30.506666666666668
1610,J1759-1029,bbb+12,269.8929166666666,0.04,bbb+12,-10.499166666666666,0.04,bbb+12,0.0,0.0,,0.0,0.0,,,0.0,,55348.0,,2.5122628118,5e-10,bbb+12,1.574e-14,2e-17,bbb+12,115.4,0.6,mss+20,2.519,,0.0,,"htru_pks,gbncc",,,,,,,269.8929166666666,-10.499166666666664
1611,J1759-1736,lfl+06,269.86733333333336,0.07,lfl+06,-17.602777777777778,0.07,lfl+06,0.0,0.0,,0.0,0.0,,,0.0,,53156.0,,0.79845156695,8e-11,lfl+06,2.55e-16,2e-17,lfl+06,206.0,3.0,lfl+06,4.917,,0.0,,pksmb,,,,,,,269.86733333333336,-17.602777777777778
1612,J1759-1903,hfs+04,269.924,0.16,hfs+04,-19.05527777777778,0.16,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,52003.0,,0.7315054725,1.7e-10,hfs+04,3.07e-15,7e-17,hfs+04,467.0,4.0,hfs+04,21.806,,0.0,,"pksmb,htru_pks",,,,,,,269.924,-19.055277777777782
1613,J1759-1940,mhl+02,269.98766666666666,0.015,mhl+02,-19.674722222222222,0.015,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51491.0,,0.254720352269,7e-12,mhl+02,9.34e-17,2e-18,mhl+02,302.7,1.0,mhl+02,7.987,,0.0,,"pksmb,htru_pks",,,,,,,269.9876666666667,-19.674722222222222
1614,J1759-1956,mhl+02,269.89758333333333,0.04,mhl+02,-19.935555555555556,0.04,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51495.0,,2.8433888097,3e-10,mhl+02,1.857e-14,5e-17,mhl+02,236.4,1.9,mhl+02,4.62,,0.0,,"pksmb,htru_pks",,,,,,,269.89758333333333,-19.935555555555556
1615,B1756-22,mlt+78,269.85068333333334,0.004,lbs+20,-22.092499999999998,0.004,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,0.460981536134,5e-12,lbs+20,1.085356e-14,1.5e-19,lbs+20,177.157,0.005,hlk+04,3.256,,0.0,,"mol2,jb2,pks1,pks70,pksmb,htru_pks",,,,,,,269.85068333333334,-22.0925
1616,J1759-2302,mhl+02,269.95512499999995,0.09,mhl+02,-23.035555555555558,0.09,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51115.0,,0.81071772906,1.2e-10,mhl+02,1.0744e-14,1.2e-17,mhl+02,889.0,1.0,mhl+02,5.782,,0.0,,"pksmb,htru_pks",,,,,,,269.95512499999995,-23.03555555555556
1617,J1759-2307,mhl+02,269.8789375,0.02,mhl+02,-23.12138888888889,0.02,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51110.0,,0.55888867754,3e-11,mhl+02,3.762e-15,3e-18,mhl+02,812.6,1.5,mhl+02,5.345,,0.0,,"pksmb,htru_pks",,,,,,,269.8789375,-23.121388888888887
1618,J1759-24,ncb+15,269.85,30.0,ncb+15,-24.033333333333335,30.0,ncb+15,0.0,0.0,,0.0,0.0,,,0.0,,56657.0,,1.457739,1.1e-05,ncb+15,,0.0,,772.0,14.0,ncb+15,4.87,,0.0,,htru_pks,,,,,,,269.85,-24.033333333333335
1619,J1759-2549,mhl+02,269.89633333333336,0.09,mhl+02,-25.81861111111111,0.09,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51380.0,,0.95654854873,1.1e-10,mhl+02,9.9592e-14,1.3e-17,mhl+02,424.0,0.2,jkk+20,4.842,,0.0,,"pksmb,htru_pks",,,,,,,269.89633333333336,-25.81861111111111
1620,J1759-2922,lml+98,269.95102499999996,0.014,hlk+04,-29.36861111111111,0.014,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,50856.0,hlk+04,0.574400267809,3e-12,hlk+04,4.62847e-15,3e-20,hlk+04,79.42,0.06,hlk+04,2.417,,0.0,,"pks70,pksmb,htru_pks",,,,,,,269.95102499999996,-29.36861111111111
1621,J1759-3107,hfs+04,269.8419,0.004,lbs+20,-31.122722222222222,0.004,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,1.078954946883,4e-12,lbs+20,3.7734e-15,1.1e-19,lbs+20,128.3,0.3,mss+20,3.1,,0.0,,"pksmb,htru_pks,gbncc",,,,,,,269.8419,-31.122722222222222
1622,J1759+5036,amm+21,269.9403,0.003,amm+21,50.61582222222222,0.003,amm+21,0.0,0.0,,0.0,0.0,,,0.0,,57633.0,,0.17601634721733,8e-14,amm+21,2.43e-19,3e-21,amm+21,7.775,0.003,amm+21,0.543,2.04298385,3e-08,amm+21,gbncc,NS(?)[amm+21],,,,,,269.9403,50.615822222222214
1623,J1759-5505,sfj+20,269.89233333333334,0.02,sfj+20,-55.09191666666667,0.02,sfj+20,0.0,0.0,,0.0,0.0,,,0.0,,57000.0,sfj+20,0.37339212565,2e-10,sfj+20,4.393e-16,2e-18,sfj+20,63.0,0.3,sfj+20,3.096,,0.0,,pks_superb,,,,,,,269.89233333333334,-55.09191666666667
1624,J1800-0125,crh+06a,270.092,0.03,crh+06a,-1.4251666666666667,0.03,crh+06a,0.0,0.0,,0.0,0.0,,,0.0,,52820.0,,0.78318548958,3e-11,crh+06a,1.1537e-14,5e-18,crh+06a,51.0,0.2,mss+20,1.529,,0.0,,"misc,htru_pks,gbncc",,,,,,,270.09200000000004,-1.4251666666666667
1625,J1800-2114,hfs+04,270.05125,0.4,hfs+04,-21.238611111111112,0.4,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,52360.0,,1.7992724923,7e-10,hfs+04,5.5e-16,2.6e-16,hfs+04,641.0,18.0,hfs+04,16.114,,0.0,,"pksmb,htru_pks",,,,,,,270.05125,-21.238611111111112
1626,B1757-23,moh83,269.99999999999994,4.0,moh83,-23.716666666666665,4.0,moh83,0.0,0.0,,0.0,0.0,,,0.0,,44969.0,,1.03082,2e-05,moh83,,0.0,,280.0,40.0,moh83,3.559,,0.0,,misc,,,,,,,269.99999999999994,-23.716666666666665
1627,J1800+5034,slr+14,270.1848833333333,0.01,lsk+18,50.57271111111111,0.01,lsk+18,0.0,0.0,,0.0,0.0,,,0.0,,56500.0,,0.578375101145,1.1e-11,lsk+18,1.17e-16,7e-18,lsk+18,22.71,0.06,lsk+18,1.937,,0.0,,"gbncc,lotaas",,,,,,,270.1848833333333,50.572711111111104
1628,B1758-03,stwd85,270.3442833333333,0.003,lbs+20,-3.9654722222222225,0.003,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,0.92149286624,4e-11,lbs+20,3.30557e-15,9e-20,lbs+20,120.37,0.03,hlk+04,5.739,,0.0,,"gb3,pks70,pkssw,htru_pks,lotaas",,,,,,,270.3442833333333,-3.9654722222222225
1629,J1801-0857A,lrfs11,270.46087374999996,0.0001,pmq+21,-8.958848055555555,0.0001,pmq+21,0.0,0.0,,0.0,0.0,,,0.0,,58650.0,pmq+21,0.00717561460624,1.6e-13,pmq+21,-5.1038e-19,5e-23,pmq+21,182.614,0.0,pmq+21,10.6,,0.0,,misc,,,,GC:NGC6517,,,270.46087374999996,-8.958848055555555
1630,J1801-0857B,lrfs11,270.4606841666666,0.0004,pqm+21,-8.959130555555555,0.0004,pqm+21,0.0,0.0,,0.0,0.0,,,0.0,,58670.0,pqm+21,0.02896158842782,9e-14,pqm+21,2.204e-18,6e-21,pqm+21,182.39,0.06,lrfs11,10.6,59.836454,1e-06,pqm+21,misc,,,,GC:NGC6517,,,270.4606841666666,-8.959130555555555
1631,J1801-0857C,lrfs11,270.4614054583333,7e-05,pmq+21,-8.959083055555555,7e-05,pmq+21,0.0,0.0,,0.0,0.0,,,0.0,,58650.0,pmq+21,0.0037386996643,5e-13,pmq+21,-6.392e-20,1.3e-22,pmq+21,182.457,0.0,pmq+21,10.6,,0.0,,misc,,,,GC:NGC6517,,,270.4614054583333,-8.959083055555555
1632,J1801-0857D,lrfs11,270.48067999999995,0.0002,pmq+21,-8.956745555555555,0.0002,pmq+21,0.0,0.0,,0.0,0.0,,,0.0,,58650.0,pmq+21,0.00422653200317,1.5e-13,pmq+21,7.7e-21,4e-22,pmq+21,174.487,0.0,pmq+21,10.6,,0.0,,misc,,,,GC:NGC6517,,,270.48067999999995,-8.956745555555555
1633,J1801-0857E,pmq+21,270.46092999999996,0.0003,pmq+21,-8.958691666666667,0.0003,pmq+21,0.0,0.0,,0.0,0.0,,,0.0,,58650.0,pmq+21,0.007601670492227,5e-15,pmq+21,-1.0367e-18,1.2e-21,pmq+21,183.29,0.0,pmq+21,10.6,,0.0,,misc,,,,GC:NGC6517,,,270.46092999999996,-8.958691666666668
1634,J1801-0857F,pmq+21,270.4614204166666,0.0003,pmq+21,-8.95868611111111,0.0003,pmq+21,0.0,0.0,,0.0,0.0,,,0.0,,58650.0,pmq+21,0.024891985032542,1.3e-14,pmq+21,-2.672e-18,5e-21,pmq+21,183.71,0.0,pmq+21,10.6,,0.0,,misc,,,,GC:NGC6517,,,270.4614204166666,-8.95868611111111
1635,J1801-0857G,pmq+21,270.45874583333324,0.002,pmq+21,-8.957749999999999,0.002,pmq+21,0.0,0.0,,0.0,0.0,,,0.0,,58650.0,pmq+21,0.05159136661,3e-11,pmq+21,8e-20,6e-21,pmq+21,185.3,0.0,pmq+21,10.6,,0.0,,misc,,,,GC:NGC6517,,,270.45874583333324,-8.957749999999999
1636,J1801-0857H,pqm+21,270.4691229166666,0.0009,pqm+21,-8.964763888888887,0.0009,pqm+21,0.0,0.0,,0.0,0.0,,,0.0,,58868.0,,0.005642723448168,7e-15,pqm+21,3.85e-19,3e-21,pqm+21,179.6,0.0,pqm+21,10.6,,0.0,,misc,,,,GC:NGC6517[pqm+21],,,270.4691229166666,-8.964763888888887
1637,J1801-1417,fsk+04,270.4628055458333,1.9e-05,dcl+16,-14.29292388888889,1.9e-05,dcl+16,-10.89,0.12,dcl+16,-3.0,1.0,dcl+16,,0.0,,55000.0,,0.0036250967171671,1.7e-15,dcl+16,5.300000000000001e-21,3e-23,dcl+16,57.26,0.04,dcl+16,1.105,,0.0,,"pksmb,FermiAssoc",,,"HE[fsk+04,fermi21]",GRS:4FGL_J1801.6-1418[fermi21],,,270.4628341642786,-14.292916005017684
1638,J1801-1855,mhl+02,270.3429166666666,0.3,mhl+02,-18.93027777777778,0.3,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51495.0,,2.5504982104,1e-09,mhl+02,1.8e-16,2.2e-16,mhl+02,484.0,14.0,mhl+02,20.072,,0.0,,"pksmb,htru_pks",,,,,,,270.3429166666666,-18.93027777777778
1639,J1801-1909,mhl+02,270.4445416666666,0.03,mhl+02,-19.16,0.03,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51491.0,,1.1087248496,5e-11,mhl+02,7.03e-16,9e-18,mhl+02,264.0,9.0,mhl+02,4.897,,0.0,,"pksmb,htru_pks",,,,,,,270.4445416666666,-19.159999999999997
1640,J1801-2115,hfs+04,270.38537499999995,0.12,hfs+04,-21.255,0.12,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,51887.0,,0.4381131572,4e-10,hfs+04,1.6e-17,6e-18,hfs+04,778.8,0.1,hfs+04,14.873,,0.0,,pksmb,,,,,,,270.38537499999995,-21.255
1641,J1801-2154,hfs+04,270.28616666666665,0.35,psj+19,-21.90198611111111,0.35,psj+19,0.0,0.0,,0.0,0.0,,,0.0,,55385.0,psj+19,0.375301756356,1.6e-11,psj+19,1.6018e-14,3e-18,psj+19,386.0,1.0,pkj+13,4.132,,0.0,,"pksmb,htru_pks",,,,,,,270.28616666666665,-21.901986111111114
1642,B1758-23,mdt85,270.33256199999994,0.0006,ddb+17,-23.079065833333335,0.0006,ddb+17,0.0,0.0,,0.0,0.0,,,0.0,,57259.0,ddb+17,0.4158270895435,1.8e-12,ywml10,1.1293023e-13,1.1e-19,ywml10,1067.85,0.1,okp+21,4.0,,0.0,,"misc,pks1,pksmb,htru_pks",,,,SNR:W28(?)[fkv93],,,270.33256199999994,-23.079065833333335
1643,B1757-24,mdt85,270.2500666666666,0.008,zbcg08,-24.85763888888889,0.008,zbcg08,-11.0,9.0,zbcg08,-1.0,15.0,zbcg08,,0.0,,53348.0,zbcg08,0.124924206569,8e-12,hlk+04,1.279057e-13,5e-19,hlk+04,291.55,0.05,pkj+13,3.803,,0.0,,"misc,pksmb,htru_pks",,,,"GRS:4FGL_J1801.2-2450[fermi21],SNR:G5.4-1.2[fk91],XRS:PWN[kggl01]",,,270.2500817541256,-24.857637517300937
1644,B1758-29,jlm+92,270.4451624999999,0.003,lbs+20,-29.343916666666665,0.003,lbs+20,0.0,0.0,,0.0,0.0,,,0.0,,57600.0,lbs+20,1.081910498277,1.2e-12,lbs+20,3.2923e-15,4e-20,lbs+20,125.613,0.014,hlk+04,3.013,,0.0,,"pks1,pksmb,htru_pks,gbncc",,,,,,,270.4451624999999,-29.343916666666665
1645,J1801-3210,kjv+10,270.3578633333333,0.0001,pbm+19,-32.1815925,0.0001,pbm+19,-4.0,0.6,pbm+19,-4.0,3.0,pbm+19,,0.0,,56635.0,,0.0074535843734649,6e-16,pbm+19,7.2e-23,1.2e-23,pbm+19,177.713,0.004,pbm+19,6.111,20.77169953,3e-08,pbm+19,htru_pks,He[bbb+11],,,,,,270.3578788189189,-32.181577014410806
1646,J1801-3458,lfl+06,270.46941666666663,0.11,lfl+06,-34.97694444444445,0.11,lfl+06,0.0,0.0,,0.0,0.0,,,0.0,,53112.0,,1.3856036231,3e-10,lfl+06,4e-16,4e-17,lfl+06,146.0,6.0,lfl+06,5.915,,0.0,,pksmb,,,,,,,270.46941666666663,-34.97694444444445
1647,J1802+0128,ebvb01,270.614375,0.02,ebvb01,1.4732500000000002,0.02,ebvb01,0.0,0.0,,0.0,0.0,,,0.0,,51650.0,,0.554261603931,1e-11,ebvb01,2.109e-15,3e-18,ebvb01,97.97,0.12,ebvb01,7.681,,0.0,,"pkssw,gbncc",,,,,,,270.614375,1.4732500000000006
1648,J1802+03,dsm+13,270.6833333333333,30.0,dsm+13,3.6333333333333333,30.0,dsm+13,0.0,0.0,,0.0,0.0,,,0.0,,56362.0,,0.6643,0.0,dsm+13,,0.0,,77.0,0.0,dsm+13,5.099,,0.0,,AO327,,,,,,,270.6833333333333,3.6333333333333333
1649,J1802-0523,bbb+12,270.5505833333333,0.08,bsb+19,-5.39138888888889,0.08,bsb+19,0.0,0.0,,0.0,0.0,,,0.0,,56908.0,,1.68057296916,9e-11,bsb+19,2.649e-15,3e-18,bsb+19,121.0,0.0,bsb+19,4.07,,0.0,,htru_pks,,,,,,,270.5505833333333,-5.3913888888888915
1650,J1802-1745,mhl+02,270.561875,0.03,mhl+02,-17.754722222222224,0.03,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51719.0,,0.51467137652,3e-11,mhl+02,5.64e-16,1.1e-17,mhl+02,264.2,0.3,mhl+02,6.596,,0.0,,"pksmb,htru_pks",,,,,,,270.561875,-17.754722222222224
1651,J1802-2124,fsk+04,270.5222315666667,9e-06,fsk+10,-21.40101361111111,9e-06,fsk+10,-0.85,0.1,fsk+10,4.8,0.0,fsk+10,1.24,0.57,dcl+16,53453.0,,0.0126475935865227,4e-16,fsk+10,7.256000000000001e-20,3e-23,fsk+10,149.6258,0.0006,fsk+10,0.76,0.698889243381,5e-12,fsk+10,"pksmb,htru_pks",CO[fsk+10],,,,,,270.5222328003917,-21.401020578028746
1652,J1802-2426,mhl+02,270.5129166666666,0.04,mhl+02,-24.44527777777778,0.04,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51495.0,,0.56900709018,3e-11,mhl+02,8.562e-15,7e-18,mhl+02,711.0,6.0,mhl+02,12.876,,0.0,,"pksmb,htru_pks",,,,,,,270.5129166666666,-24.44527777777778
1653,J1802-3346,kjv+10,270.73,0.1,bbb+12,-33.77916666666667,0.1,bbb+12,0.0,0.0,,0.0,0.0,,,0.0,,54894.0,,2.461051995,3e-09,bbb+12,1.32e-15,9e-17,bbb+12,217.0,5.0,bbb+12,13.672,,0.0,,htru_pks,,,,,,,270.73,-33.77916666666667
1654,J1803-1616,hfs+04,270.8945,0.03,hfs+04,-16.275,0.03,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,51991.0,,0.536595822673,1.8e-11,hfs+04,1.7714e-15,1.2e-18,hfs+04,388.1,2.0,hfs+04,19.035,,0.0,,"pksmb,htru_pks",,,,,,,270.8945,-16.275
1655,J1803-1857,mhl+02,270.9960833333333,0.03,mhl+02,-18.955277777777777,0.03,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51491.0,,2.86433773648,1.3e-10,mhl+02,1.517e-14,4e-17,mhl+02,392.0,1.1,mhl+02,10.784,,0.0,,"pksmb,htru_pks",,,,,,,270.9960833333333,-18.95527777777778
1656,J1803-1920,hfs+04,270.87266666666665,0.03,hfs+04,-19.34472222222222,0.03,hfs+04,0.0,0.0,,0.0,0.0,,,0.0,,51843.0,,0.443648922251,1.6e-11,hfs+04,3.297e-16,8e-19,hfs+04,436.1,1.7,hfs+04,12.534,,0.0,,"pksmb,htru_pks",,,,,,,270.87266666666665,-19.344722222222217
1657,B1800-21,cl86,270.9642104166666,0.001,bckf06,-21.61870861111111,0.001,bckf06,11.6,1.8,bckf06,14.8,2.3,bckf06,,0.0,,51544.0,bckf06,0.13366692025028,1.7e-13,ywml10,1.34359375e-13,1.7e-20,ywml10,233.99,0.05,hlk+04,4.4,,0.0,,"jb2,pks1,pksmb,htru_pks",,,HE,"SNR:G8.7-0.1(?)[kw90],GRS:J1804-216(?)[aaa+05d],XRS:PWN[kpg07]",,,270.9642104210776,-21.61870860548331
1658,J1803-2149,pga+12,270.7901333333333,0.009,pga+12,-21.82027777777778,0.009,pga+12,0.0,0.0,,0.0,0.0,,,0.0,,55225.0,,0.106332094095,3e-12,pga+12,1.951385e-14,7e-20,pga+12,,0.0,,,,0.0,,FermiBlind,,,NRAD,GRS:4FGL_J1803.1-2148[fermi21],,,270.7901333333333,-21.820277777777783
1659,B1800-27,jlm+92,270.88205,0.016,hlk+04,-27.201666666666664,0.016,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,50261.0,hlk+04,0.334415426505,3e-12,hlk+04,1.7113e-17,1.3e-20,hlk+04,165.5,0.3,hlk+04,3.466,406.781,0.002,jml+95,"pks1,pksmb,htru_pks",He[jml+92],,,,,,270.88205,-27.20166666666666
1660,J1803-3329,kjv+10,270.9352208333333,0.004,bbb+12,-33.48630555555555,0.004,bbb+12,0.0,0.0,,0.0,0.0,,,0.0,,55152.0,,0.633411983159,4e-12,bbb+12,3.372e-16,2e-19,bbb+12,170.9,0.6,bbb+12,7.811,,0.0,,"htru_pks,gbncc",,,,,,,270.9352208333333,-33.48630555555555
1661,B1802-07,dbl+93,271.2078975,0.0016,hlk+04,-7.590191666666667,0.0016,hlk+04,0.0,0.0,,0.0,0.0,,,0.0,,50337.0,hlk+04,0.0231008552843,3e-14,hlk+04,4.671e-19,3.0000000000000004e-22,hlk+04,186.316,0.013,hlk+04,7.8,2.61676335,1e-07,hlk+04,"misc,htru_pks",,,,GC:NGC6539,,,271.2078975,-7.590191666666667
1662,J1804-2228,mhl+02,271.1174583333333,0.09,mhl+02,-22.471666666666664,0.09,mhl+02,0.0,0.0,,0.0,0.0,,,0.0,,51414.0,,0.57051063348,1e-10,mhl+02,1.43e-16,1e-17,mhl+02,424.0,7.0,mhl+02,4.054,,0.0,,"pksmb,htru_pks",,,,,,,271.1174583333333,-22.47166666666666
1663,J1804-2717,llb+96,271.08805452916664,1.9e-05,dcl+16,-27.292037500000003,1.9e-05,dcl+16,2.56,0.15,dcl+16,-17.0,3.0,dcl+16,,0.0,,55000.0,,0.009343030844543,4e-15,dcl+16,4.085e-20,5e-23,dcl+16,24.66,0.01,mss+20,0.804,11.128711967,3e-09,dcl+16,"pks70,pksmb,gbncc",He[llb+96],,,,,,271.08804780160074,-27.29199282473937
1664,J1804-28,kek+13,271.19999999999993,30.0,kek+13,-28.116666666666667,30.0,kek+13,0.0,0.0,,0.0,0.0,,,0.0,,51973.7,,1.273011,9e-06,kek+13,,0.0,,213.0,0.3,mss+20,5.469,,0.0,,"pksmb,htru_pks,gbncc",,,,,,,271.19999999999993,-28.11666666666667
